company_id,company_name,company_website,careers_url,job_title,job_url,location,department,category,date_found,source_url,status
a3c0ab6694be,Bluefors Inc.,https://bluefors.com/,https://bluefors.com/people/open-positions,,,,,Core Space,2026-05-21,https://bluefors.com/people/open-positions,js_rendered_or_unsupported
68c1e55b7e75,XMC Corp.,https://www.linkedin.com/company/the-extraterrestrial-mining-company,,,,,,Core Space,2026-05-21,https://www.linkedin.com/company/the-extraterrestrial-mining-company,js_rendered_or_unsupported
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,NPI Technical Director (New Alloy Development and R&D Leader),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-c036279abb3b/candidate/so/pm/1/pl/3/opp/21739-NPI-Technical-Director-New-Alloy-Development-and-R-D-Leader/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Spring 2027 Engineering Student Co-Op opening,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-c036279abb3b/candidate/so/pm/1/pl/3/opp/22052-Spring-2027-Engineering-Student-Co-Op-opening/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Material Services Operator openings: Flagship Metals Plant,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-c036279abb3b/candidate/so/pm/1/pl/3/opp/22090-Material-Services-Operator-openings-Flagship-Metals-Plant/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Melt Shop Production Operators,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-c036279abb3b/candidate/so/pm/1/pl/3/opp/22092-Melt-Shop-Production-Operators/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Melt Shop Maintenance Technician openings,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-c036279abb3b/candidate/so/pm/1/pl/3/opp/22089-Melt-Shop-Maintenance-Technician-openings/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Senior Melt Shop Operator openings: Superalloy plant!,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-c036279abb3b/candidate/so/pm/1/pl/3/opp/22091-Senior-Melt-Shop-Operator-openings-Superalloy-plant/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Metals Plant Quality Lab Technician,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-c036279abb3b/candidate/so/pm/1/pl/3/opp/21605-Metals-Plant-Quality-Lab-Technician/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,"Mold Machine Operator A - Deer Creek (Portland, OR)",https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22200-Mold-Machine-Operator-A-Deer-Creek-Portland-OR/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,"Shell Removal Operator - Deer Creek (Portland, OR)",https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22202-Shell-Removal-Operator-Deer-Creek-Portland-OR/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,"Penetrant Line Operator - Deer Creek (Portland, OR)",https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22203-Penetrant-Line-Operator-Deer-Creek-Portland-OR/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Production Lead (INTERNAL) LPC LMA 861,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22195-Production-Lead-INTERNAL-LPC-LMA-861/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Etch Line Operator,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22194-Etch-Line-Operator/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,CNC Machine Operator,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22189-CNC-Machine-Operator/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Production Lead (3rd Shift),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/20157-Production-Lead-3rd-Shift/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Cap Operator (3rd shift),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/21823-Cap-Operator-3rd-shift/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Sr. Process Engineer - Dunkirk,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22188-Sr-Process-Engineer-Dunkirk/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,"Shell Operator, Day Shift (Aluminum) - Ogden, UT",https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22198-Shell-Operator-Day-Shift-Aluminum-Ogden-UT/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Sales Support Specialist,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22181-Sales-Support-Specialist/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Shell Removal Operator SSBO,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22185-Shell-Removal-Operator-SSBO/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Heat Treat & Pyrometry Engineer,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22180-Heat-Treat-Pyrometry-Engineer/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,NDT Technician - Level 2 (Aerospace),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22179-NDT-Technician-Level-2-Aerospace/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Knockout Cutoff Operator (3rd OWW),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22173-Knockout-Cutoff-Operator-3rd-OWW/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Knockout Cutoff Operator (1st OWW),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22172-Knockout-Cutoff-Operator-1st-OWW/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Maintenance Technician (Night Shift),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22162-Maintenance-Technician-Night-Shift/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Heat Treat Operator,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22177-Heat-Treat-Operator/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Quality Manager,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22163-Quality-Manager/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Grain Etch Operator (2nd Shift),https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22032-Grain-Etch-Operator-2nd-Shift/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Finishing Working Team Lead,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22165-Finishing-Working-Team-Lead/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
916f242c1464,A Special Metals Company Div of PCC,https://www.specialmetals.com/,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv?ftq=Cannon+Muskegon,Operations Co-op/Intern,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-1/brand-7/xf-4529f9c669c1/candidate/so/pm/1/pl/3/opp/22160-Operations-Co-op-Intern/en-GB,,,Core Space,2026-05-21,https://pcctalentacquisitionportal.tal.net/vx/lang-en-GB/mobile-0/appcentre-ext/brand-7/xf-4529f9c669c1/candidate/jobboard/vacancy/3/adv,success
